Ref ID,Renewable Ref ID,Record Last Updated (dd/mm/yyyy),Operator (or Applicant),Site Name,"Connection to communal, district or campus heat network","New, renovation or expansion of existing heat network",Number of customer connections,Number of buildings,"Types of Building (domestic, non domestic or mixed)",Types of buildings,Technology Type,Secondary plant technology,Third plant technology,Backup plant technology,Installed Capacity (MWelec),Installed Generation Capacity (MW thermal),Primary Fuel type,Heat Source,Temperature of heat supply (Celsius),Heat Storage,Heat Storage (Volume m3),Heat Enabled,Cooling Enabled,CHP Enabled,Length of distribution network in m,Average diameter of pipes in mm,Development Status,Development Status (short),Address,County,Region,Country,Post Code,X-coordinate,Y-coordinate,Planning Authority,Planning Application Reference,Appeal Reference,Secretary of State Reference,Type of Secretary of State Intervention,Judicial Review,Planning Application Submitted,Planning Application Withdrawn,Planning Permission Refused,Appeal Lodged,Appeal Withdrawn,Appeal Refused,Appeal Granted,Planning Permission Granted,Secretary of State - Intervened,Secretary of State - Refusal,Secretary of State - Granted,Planning Permission Expired,Under Construction,Operational,Decommissioned / Abandoned / No Application Made
14661,,10/11/2023,IXDS Limited,Bidder Street - Data Centre,Campus,New,1,6,Non Domestic,Industrial,EfW Incineration,,,,,,Gas,Heat from Energy from Waste Plants,,,,Yes,,Yes,,,Planning Permission Granted,Awaiting Construction,"Hapton Valley Transfer Station, Hapton Valley Estate, Accrington Road, Burnley",Lancashire,North West,England,BB11 5QG,380912,431361,Burnley,LCC/2023/0024,,,,,10/08/2023,,,,,,,08/11/2023,,,,08/11/2026,,,
14683,,31/08/2023,Maidstone Borough Council,Springfield Place - 107 Flats,Campus,New,1,2,Non Domestic,Gallery,Ground Source Heat Pumps,,,,,,Electric,Shallow Geothermal,,,,Yes,,No,,,Planning Permission Granted,Awaiting Construction,"Dulwich Picture Gallery, Gallery Road, Dulwich",London,London,England,SE21 7AD,533057,173585,Southwark,23/AP/1156,,,,,26/04/2023,,,,,,,16/08/2023,,,,,,,
14684,,01/09/2023,Inland Homes Plc,Gallions Close - 233 Flats & Retail Unit,District,New,,,Mixed,Unspecified,EfW Incineration,,,Gas Boiler,40.00,,Gas,,,,,Yes,,No,,,Planning Application Submitted,Application Submitted,"Skelton Grange Road, Aire Valley, Leeds",West Yorkshire,Yorkshire and Humber,England,LS9 0DZ,433599,431259,Leeds,23/04466/FU,,,,,11/08/2023,,,,,,,,,,,,,,
14695,,20/03/2024,Rise Homes Limited,"Regents Street, Sheepscar - 217 Apartments",Campus,New,1,17,Non Domestic,University,Air Source Heat Pumps,,,,,2.5,Electric,,,,,Yes,,,,,Planning Permission Granted,Awaiting Construction,"De Montfort University, Gateway House, Leicester",Leicestershire,East Midlands,England,LE1 9BH,458459,303921,Leicester,20231839,,,,,04/10/2023,,,,,,,21/01/2024,,,,21/01/2027,,,
14701,,08/07/2024,Jacho (Battersea) Limited,80-100 Gwynne Road - 90 Apartments,District,New,,,Mixed,Not Specified,Unknown,,,,,,,,,,,Yes,,No,143.00,,Planning Permission Granted,Awaiting Construction,Green Space Providence Place Bedminster Bristol,Gloucestershire,South West,England,BS3 4DW,358721,171448,"Bristol, City of",23/02915/F,,,,,10/08/2023,,,,,,,31/05/2024,,,,,,,
14703,,04/09/2023,St George City Limited,St George City - London Dock Building H & J - 547 Flats/Retail,Campus,New,1,2,Non Domestic,Town Hall,Ground Source Heat Pumps,,,,,,Electric,Deep Geothermal,,,,Yes,,No,,,Planning Application Submitted,Application Submitted,"Warrington Borough Council, Town Hall, Sankey Street, Bewsey And Whitecross, Warrington",Cheshire,North West,England,WA1 1UH,360217,388263,Warrington,2023/00570/LBC,,,,,03/05/2023,,,,,,,,,,,,,,
14705,,04/09/2023,University of St Andrews,University Of St Andrews- Drochaid Research Services,District,,,,Mixed,Not Specified,Unknown,,,,,,,,,,,Yes,,,,,Pre-Planning,Pre-Planning,Exeter,Devon,South West,England,EX4,,,,,,,,,,,,,,,,,,,,,,,
14709,,05/09/2023,Milnbank Housing Association Limited,42 Marwick Street - 5 Houses & 43 Flats,Communal,New,28,1,Domestic,Residential,Air Source Heat Pumps,,,,,,Electric,,,,,Yes,,No,,,Planning Application Submitted,Application Submitted,"Newman House, Harrisons Road, Birmingham",West Midlands,West Midlands,England,B15 3QR,404346,284671,Birmingham,2023/05174/PA,,,,,09/08/2023,,,,,,,,,,,,,,
14710,,08/07/2024,University of the West of England,University Of West Of England - District Heating Network,Campus,New,1,6,Non Domestic,Hospital,Air Source Heat Pumps,Water Source Heat Pumps,,Oil Boiler,,,Electric,,55-85,,,Yes,,No,,,Planning Permission Granted,Awaiting Construction,"Wester Moffat Farm, Forrest Street, Airdrie",Strathclyde,Scotland,Scotland,ML6 8PF,278662,665889,North Lanarkshire,23/00800/FUL,,,,,02/08/2023,,,,,,,21/06/2024,,,,21/06/2027,,,
14711,,09/07/2024,Mosscare St Vincents,Saint Simon Street - 42 Flats,Communal,New,428,1,Domestic,Residential,Air Source Heat Pumps,,,,,,Electric,,25.00,,,Yes,,No,,,Planning Application Submitted,Application Submitted,"2 Alexandria Road, West Ealing",London,London,England,W13 0NL,516579,180682,Ealing,233076FUL,,,,,07/08/2023,,,,,,,,,,,,,,
14712,,06/06/2024,Nelson & Colne College,"Nelson and colne college, Scotland Road",Communal,New,9,1,Domestic,Residential,Air Source Heat Pumps,,,,,,Electric,,,,,Yes,,No,,,Planning Permission Granted,Awaiting Construction,"80 Ashwood Drive, Stranraer",Dumfries and Galloway,Scotland,Scotland,DG9 7PF,205981,560507,Dumfries and Galloway,23/1558/FUL,,,,,15/08/2023,,,,,,,08/05/2024,,,,08/05/2027,,,
14726,,02/01/2024,Fitout UK Limited,190-194 Goldhawk Road - 36 Apartments,Communal,New,6,1,Domestic,Residential,Ground Source Heat Pumps,,,,,,Electric,Shallow Geothermal,,,,Yes,,No,,,Planning Permission Granted,Awaiting Construction,"Kestrel House, Hall Road, Norwich",Norfolk,Eastern,England,NR4 6DG,622655,305627,Norwich,2023/1530,,,,,02/08/2023,,,,,,,29/11/2023,,,,29/11/2026,,,
14811,,19/09/2023,Orbit Heart of England Housing Group,"Rusina Court, Ranelagh Terrace - 36 Apartments",District,Expansion,2,1,Non Domestic,"Office, Unspecified Commercial",Air Source Heat Pumps,,,,,,Electric,,,,,Yes,,No,,,Planning Application Submitted,Application Submitted,"2 Waterhouse Square, Holborn",London,London,England,EC1N 2ST,531210,181618,Camden,2023/3419/P,,,,,21/08/2023,,,,,,,,,,,,,,
14812,,25/06/2024,Regal London,"100 Chalk Farm Road - Student Accommodation, 24 Flats & Commercial",District,New,,,Mixed,"Residential, Community, Commercial",Water Source Heat Pumps,,,,,,Electric,,,,,Yes,,No,,,Planning Permission Granted,Awaiting Construction,Fareham Eco Town,Hampshire,South East,England,PO17 5BN,457271,108254,Fareham,P/17/0266/OA,,,,,06/03/2017,,,,,,,30/09/2021,,,,,,,
14813,,19/09/2023,MACAR Developments,City House - 70 Flats & Offices,Communal,New,168,4,Domestic,Residential,Air Source Heat Pumps,,,,,,Electric,,,,,Yes,,No,,,Planning Application Submitted,Application Submitted,"St Georges Business Park, Brooklands Road, Weybridge",Surrey,South East,England,KT13 0RH,507463,"	162859",Elmbridge,2023/2169,,,,,07/08/2023,,,,,,,,,,,,,,
14814,,02/01/2024,Solihull Metropolitan Borough Council,Solihull Town Centre District Heating Energy Centre,Communal,Renovation,14,1,Domestic,Residential,Gas Boiler,,,,,,Gas,,,,,Yes,,No,,,Planning Permission Refused,Application Refused,29 Pembridge Square,London,London,England,W2 4DS,525272,180767,Kensington and Chelsea,PP/23/04594,,,,,17/08/2023,,22/11/2023,,,,,,,,,,,,
14815,,19/09/2023,Bravo Investments,Quarters Apartments - 54 Co-Living Studio Apartments,Communal,New,40,1,Domestic,Residential,Air Source Heat Pumps,,,,,,Electric,,,,,Yes,,No,,,Planning Application Submitted,Application Submitted,"52-62 West Hill, Dartford",Kent,South East,England,DA1 2EU,553621,174163,Dartford,23/00940/FUL,,,,,14/08/2023,,,,,,,,,,,,,,
14816,,19/09/2023,Clarion Housing Group,"London Chest, Bonner Road - 274 Flats & Retail",Communal,New,353,1,Domestic,Residential,Air Source Heat Pumps,,,,,,Electric,,,,,Yes,,No,,,Planning Application Submitted,Application Submitted,"45 Masons Hill, Bromley",London,London,England,BR2 9HD,540489,"	168595",Bromley,23/02633/FULL1,,,,,17/08/2023,,,,,,,,,,,,,,
14817,,20/09/2023,Moray Council,South Street - 38 Flats & Retail,District,Expansion,2,1,Non Domestic,"Student Accommodation, Unspecified Commercial",EfW Incineration,,,,,,Gas,Heat from Energy from Waste Plants,,,,Yes,,No,,,Under Construction,Under Construction,"Old Technology Campus, Leeds",West Yorkshire,Yorkshire and Humber,England,LS2 8BL,429990,434085,Leeds,19/02841/FU,,,,,09/05/2019,,,,,,,12/03/2020,,,,,31/10/2023,,
14818,,20/09/2023,Hortus Limited,Tadpole Lane - 29 Houses & 9 Flats,District,New,,,Non Domestic,Unspecified,Unknown,,,,,,Not Specified,,,,,Yes,,No,,,Pre-Planning,Pre-Planning,Various Locations Throughout Cambridge,Cambridgeshire,Eastern,England,CB1,,,,,,,,,,,,,,,,,,,,,,,
14836,,20/09/2023,UK Renewable Energy Limited,"The Woodyard, Cheadle - Agricultural Building & Biomass Boilers",Communal,New,1,1,Domestic,Residential,Air Source Heat Pumps,,,,,,Electric,,,,,Yes,,No,,,Planning Application Submitted,Application Submitted,"R/O Central Parade, Surbiton",London,London,England,KT6 4PJ,"	518157","	167412",Kingston upon Thames,23/02175/FUL,,,,,23/08/2023,,,,,,,,,,,,,,
14901,,27/09/2023,Tribe Student Housing Limited,86 Brunner Road - Student Accommodation,Campus,New,1,,Non Domestic,University ,Ground Source Heat Pumps,,,,0.65,,Electric,Shallow Geothermal,,,,Yes,,No,,,Planning Permission Granted,Awaiting Construction,University College For The Creative Arts 21 Ashley Road,Surrey,South East,England,KT18 5BE,520972,160400,Epsom and Ewell,23/01089/CLP,,,,,05/09/2023,,,,,,,05/01/2024,,,,05/01/2029,,,
14949,,03/10/2023,Hemiko,Greenwich Peninsula Energy Centre - Air Source Heat Pumps,District,Expansion,1536,9,Domestic,Residential,EfW Incineration,,,,,,Gas,Heat from Energy from Waste Plants,,,,Yes,,Yes,,,Planning Permission Granted,Awaiting Construction,"Tower Bridge Business Complex, Aka Biscuit Factory & Bermondsey Campus Site, 100 Clements Road, Keetons Road",London,London,England,SE16 4DG,534573,178970,Southwark,17/AP/4088,,,,,24/10/2017,,,,,,,04/06/2020,,,,,,,
14950,,03/10/2023,Mid Kent College,"Mid Kent College, Tonbridge Road - Air Source Heat Pumps & Solar Panels",Communal,New,60,1,Domestic,Residential,Air Source Heat Pumps,,,,,,Electric,,,,,Yes,,No,,,Planning Application Submitted,Application Submitted,"Hsbc Uk, 2 Cannon Street, Wapping Wharf, Bristol",Gloucestershire,South West,England,BS3 1BW,358359,171505,"Bristol, City of",23/03105/F,,,,,24/08/2023,,,,,,,,,,,,,,
14951,,09/07/2024,Westminster City Council,"Ebury Bridge Estate, Phase 2 - 334 Apartments",Communal,New,97,1,Mixed,"Residential, Unspecified Commercial",Air Source Heat Pumps,,,,,,Electric,,,,,Yes,,No,,,Planning Application Submitted,Application Submitted,"Btw Norfolk Street And Brick Street, Baltic Triangle, Liverpool",Merseyside,North West,England,L1 0BN,334909,389240,Liverpool,23F/1952,,,,,25/08/2023,,,,,,,,,,,,,,
14952,,03/10/2023,Berkeley Homes East Thames,"The Ropeyards, Royal Arsenal Riverside, Plots D & K - 663 Apartments",Communal,New,21,1,Domestic,Residential,Air Source Heat Pumps,,,,,,Electric,,,,,Yes,,No,,,Planning Application Submitted,Application Submitted,"S/O 351 Caledonian Road, Wishaw",Lanarkshire,Scotland,Scotland,ML2 0HZ,279221,654537,North Lanarkshire,23/00846/FUL,,,,,08/09/2023,,,,,,,,,,,,,,
14953,,20/05/2024,Goodwin International Limited,"Newfoundland Road, St Pauls - Mixed-Use Development",Communal,New,14,1,Domestic,Residential,Ground Source Heat Pumps,,,,,,Electric,Shallow Geothermal,,,,Yes,,No,,,Planning Permission Granted,Awaiting Construction,"31 Orchard Street, Dartford",Kent,South East,England,DA1 2DH,554083,"	174247",Dartford,23/00994/FUL,,,,,04/09/2023,,,,,,,19/04/2024,,,,19/04/2027,,,
14957,,20/11/2023,Fusion Residential Fusion Students,Lordship Lane - Student Accommodation & Offices,Campus,New,1,5,Mixed,"Residential, Medical Centre, Agriculture",Ground Source Heat Pumps,,,,,,Electric,Shallow Geothermal,,,,Yes,,No,,,Planning Permission Granted,Awaiting Construction,"Hackhurst Farm, Hackhurst Lane, Lower Dicker",East Sussex,South East,England,BN27 4BP,556113,112276,Wealden,WD/2023/2029/F,,,,,14/09/2023,,,,,,,13/11/2023,,,,13/11/2026,,,
14963,,06/03/2024,Fusion Residential Fusion Students,Lordship Lane - Student Accommodation & Offices,Campus,Renovation,1,,Non Domestic,University,Air Source Heat Pumps,,,,,,Electric,,,,,Yes,,Yes,,,Planning Permission Granted,Awaiting Construction,"Senate House Car Park, University Of Surrey, Guildford",Surrey,South East,England,GU2 7XH,498663,150213,Guildford,22/P/01429,,,,,15/08/2022,,,,,,,07/09/2023,,,,07/09/2026,,,
15017,,15/04/2024,Mammoth Construction Limited,"The Regal, Hale End Road - 33 Apartments & Cinema",Communal,New,95,1,Domestic,Residential,Air Source Heat Pumps,,,,,,Electric,,,,,Yes,,No,,,Planning Application Submitted,Application Submitted,"Falling Lane, Otterfield Road, Yiewsley, West Drayton",London,London,England,UB7 8AB,506120,180895,Hillingdon,76795/APP/2023/2503,,,,,14/09/2023,,,,,,,,,,,,,,
15018,,02/01/2024,Housefresh Limited,"Lordship Road - 40 Flats, Primary & Secondary School with Nursery",Communal,New,35,1,Domestic,Residential,Air Source Heat Pumps,,,,,,Electric,,,,,Yes,,No,,,Planning Permission Refused,Application Refused,"King Edward Road, Brentwood",Essex,Eastern,England,CM14 4HL,"	559381","	193119",Brentwood,23/01157/FUL,,,,,20/09/2023,,20/12/2023,,,,,,,,,,,,
15019,,10/10/2023,Building Craftsmen Limited,Caledonian Road - 21 Flats,Communal,New,18,1,Domestic,Residential,Air Source Heat Pumps,,,,,,Electric,,,,,Yes,,No,,,Planning Application Submitted,Application Submitted,"32-42 Duke Street, Luton",Bedfordshire,Eastern,England,LU2 0HH,"	509474","	221791",Luton,23/00994/FUL,,,,,20/09/2023,,,,,,,,,,,,,,
15020,,10/10/2023,Forth Property Developments Limited,"Bath Road - 337 Flats, Shop & Café",Communal,New,598,2,Mixed,"Residential, Café, Unspecified Commercial",Air Source Heat Pumps,Electric Boiler,,,,,Electric,,,,,Yes,,No,,,Planning Application Submitted,Application Submitted,"58 Port Dundas Road, Glasgow",Strathclyde,Scotland,Scotland,G4 0HF,258993,666128,Glasgow City,23/02287/FUL,,,,,13/09/2023,,,,,,,,,,,,,,
15028,,09/07/2024,,,Campus,Expansion,1,,Non Domestic,University,Air Source Heat Pumps,,,,,,Electric,,,,,Yes,,,,,Planning Permission Granted,Awaiting Construction,"Lancaster University,  Bailrigg Campus",Lancashire,North West,England,LA1 4ZP,348393,457205,Lancaster,24/00171/FUL,,,,,22/04/2024,,,,,,,20/06/2024,,,,20/06/2027,,,
15040,,12/10/2023,,,District,New,             ,             ,Mixed,"Residential, College, Museum",Water Source Heat Pumps,             ,,Gas Boiler,             ,             ,Electric,             ,             ,             ,             ,Yes,             ,No,             ,             ,Planning Application Submitted,Application Submitted,Cleared Site Adjacent East Float Quay Dock Road,Merseyside,North West,England,CH41 8EP,331262,390000,Wirral,DLS/23/01148,             ,             ,             ,             ,28/07/2023,,,,,,,,,,,,,,
15054,,13/10/2023,,,Campus,New,1,200,Non Domestic,Holiday Lodges,Water Source Heat Pumps,,,,,,Electric,Deep Geothermal - Mine Water,,,,Yes,,No,,,Planning Application Submitted,Application Submitted,"Former Barony Colliery, Barony Road, Auchinleck, Cumnock",Ayrshire,Scotland,Scotland,KA18 2LP,252537,621520,East Ayrshire,23/0491/PPP,,,,,14/09/2023,,,,,,,,,,,,,,
15063,,16/10/2023,,,Communal,New,,9,Domestic,Residential,Air Source Heat Pumps,,,,,,Electric,,,,,Yes,,No,,,Planning Application Submitted,Application Submitted,"Bromley-By-Bow Gasworks, Twelvetrees Crescent, Bow",London,London,England,E3 3JQ,"	538567","	182301",Newham,23/02033/OUT,,,,,18/09/2023,,,,,,,,,,,,,,
15064,,16/10/2023,,,Communal,New,634,4,Domestic,Residential,Air Source Heat Pumps,,,,,,Electric,,,,,Yes,,No,,,Planning Application Submitted,Application Submitted,"Bromley-By-Bow Gasworks, Twelvetrees Crescent, Bow",London,London,England,E3 3JQ,"	538567","	182301",Newham,23/02033/OUT,,,,,18/09/2023,,,,,,,,,,,,,,
15102,,08/02/2024,,,Campus,New,1,2,Non Domestic,Agricultural,Biomass (dedicated),,,,0.21,,Straw,,,,,Yes,,No,,,Planning Permission Granted,Awaiting Construction,"Bogton, Corse, Huntly",Aberdeenshire,Scotland,Scotland,AB54 6HN,361771,840058,Aberdeenshire,APP/2023/1656,,,,,04/10/2023,,,,,,,05/01/2024,,,,05/01/2027,,,
15106,,25/10/2023,,,District,New,,,Mixed,Not Specified,Unknown,,,,,,,,,,,Yes,,No,,,Pre-Planning,Pre-Planning,"Various locations throughout Huddersfield, Huddersfield",West Yorkshire,Yorkshire and Humber,England,HD1,414496,416441,Kirklees,,,,,,,,,,,,,,,,,,,,
15142,,03/05/2024,,,Campus,New,1,12,Non Domestic,Historic Estate,Biomass (dedicated),,,,,0.3,Woodchip,,,,,Yes,,No,,,Planning Permission Granted,Awaiting Construction,"W/O Barnhill Farm Cottages, Guyzance, Morpeth",Northumberland,North East,England,NE65 9AQ,421073,603938,Northumberland,23/03583/FUL,,,,,03/10/2023,,,,,,,25/04/2024,,,,25/04/2027,,,
15143,,31/10/2023,,,Communal,New,42,1,Domestic,Residential,Air Source Heat Pumps,,,,,,Electric,,,,,Yes,,No,,,Planning Application Submitted,Application Submitted,"268 Hagley Road, Harborne, Birmingham",West Midlands,West Midlands,England,B17 8DJ,402956,286124,Birmingham,2023/06922/PA,,,,,13/10/2023,,,,,,,,,,,,,,
15167,,16/01/2024,,,Campus,New,1,5,Mixed,Historic Estate,Air Source Heat Pumps,,,Gas Boiler,,,Electric,,,,,Yes,,No,,,Revised,Revised,Game Larder Glenlyon House Main Road Fortingall,Tayside,Scotland,Scotland,PH15 2LN,273053,747294,Perth and Kinross,23/01651/FLL,,,,,13/10/2023,17/11/2023,,,,,,,,,,,,,
15184,,06/11/2023,,,Communal,New,60,2,Domestic,Residential,Air Source Heat Pumps,,,,,,Electric,,,,,Yes,,No,,,Planning Application Submitted,Application Submitted,"Ham Wharf, Frasers Timber Merchants, The Ham",Middlesex,London,England,TW8 8EX,517447,177190,Hounslow,00543/Y/P1,,,,,21/09/2023,,,,,,,,,,,,,,
15185,,06/11/2023,,,Communal,New,2,1,Non Domestic,"Hospital, Retail",Air Source Heat Pumps,,,,,,Electric,,,,,Yes,,No,,,Planning Application Submitted,Application Submitted,"Debenhams, Unit 76, The Eastgate Centre",Essex,Eastern,England,SS14 1AE,570620,188488,Basildon,23/01254/FULL,,,,,10/10/2023,,,,,,,,,,,,,,
15186,,06/11/2023,,,Communal,New,2,1,Non Domestic,"Office, Retail",Air Source Heat Pumps,,,Solar Panels,,,Electric,,,,,Yes,,No,,,Planning Application Submitted,Application Submitted,"New College Street, New Quay Street, Ncp Car Park & Gartside Street",Greater Manchester,North West,England,M3 3BE,383213,398140,Manchester,138273/FO/2023,,,,,09/10/2023,,,,,,,,,,,,,,
15187,,06/11/2023,,,Communal,New,4,1,Non Domestic,"Retail, Café",Air Source Heat Pumps,,,,,,Electric,,,,,Yes,,No,,,Planning Application Submitted,Application Submitted,"Dewsbury Bus Station, Aldams Road",West Yorkshire,Yorkshire and Humber,England,WF12 8AR,424447,421557,Kirklees,2023/62/92141/E,,,,,17/07/2023,,,,,,,,,,,,,,
15211,,09/11/2023,,,Communal,New,3,1,Non Domestic,"Office, Restaurant, Library",Air Source Heat Pumps,,,,,,Electric,,,,,Yes,,No,,,Planning Application Submitted,Application Submitted,"Hill House, Little New Street",London,London,England,EC4A 3JR,531472,181308,City of London,23/01102/FULMAJ,,,,,19/10/2023,,,,,,,,,,,,,,
15223,,10/11/2023,,,District,New,2405,2405,Domestic,Residential,Air Source Heat Pumps,,,Gas Boiler,,,Electric,,,,,Yes,,No,,,Planning Application Submitted,Application Submitted,The Green Quarter,Middlesex,London,England,UB1 1QX,512399,179808,Ealing,234110OUT,,,,,19/10/2023,,,,,,,,,,,,,,
15243,,04/04/2024,,,Communal,New,44,1,Domestic,Residential,Air Source Heat Pumps,,,,,,Electric,,,,,Yes,,No,,,Planning Application Withdrawn,Application Withdrawn,"273-281 The Vale, Acton",London,London,England,W3 7QA,"	520708","	180022",Ealing,234113FUL,,,,,03/10/2023,02/04/2024,,,,,,,,,,02/04/2027,,,
15244,,14/11/2023,,,Communal,New,169,1,Domestic,Residential,Air Source Heat Pumps,,,,,,Electric,,,,,Yes,,No,,,Appeal Granted,Awaiting Construction,"Mulberry Place Town Hall, 5 Clove Crescent & Lighterman House, 3 Clove Crescent, Poplar",London,London,England,E14 2BG,538461,180892,Tower Hamlets,PA/21/02182,APP/E5900/W/23/3320336,,,,30/09/2021,,,13/04/2023,,,12/10/2023,12/10/2023,,,,12/10/2026,,,
15245,,08/07/2024,,,Communal,New,63,1,Mixed,"Residential, Unspecified Commercial",Air Source Heat Pumps,,,,,,Electric,,,,,Yes,,No,,,Planning Permission Granted,Awaiting Construction,"14-18 St Mary Street, Cardiff",South Glamorgan,Wales,Wales,CF10 1TT,"	318272","	176310",Cardiff,23/02286/FUL,,,,,09/10/2023,,,,,,,30/05/2024,,,,,,,
15246,,13/05/2024,,,District,New,71,2,Domestic,Care Village,Air Source Heat Pumps,,,,,,Electric,,,,,Yes,,No,,,Planning Permission Granted,Awaiting Construction,"Avonpark Village, Winsley Hill, Winsley, Bath",Somerset,South West,England,BA2 7FF,379305,"	160922",Wiltshire,PL/2023/07518,,,,,18/09/2023,,,,,,,09/05/2024,,,,09/05/2027,,,
15256,,26/02/2024,,,Campus,New,1,2,Non Domestic,College,Air Source Heat Pumps,,,,,,Electric,,,,,Yes,,No,,,Planning Permission Granted,Awaiting Construction,"Accrington & Rossendale College, Sandy Lane, Accrington",Lancashire,North West,England,BB5 2AR,376635,428209,Hyndburn,11/23/0412,,,,,30/10/2023,,,,,,,02/02/2024,,,,02/02/2027,,,
15291,,20/11/2023,,,Communal,New,15,1,Domestic,Residential,Ground Source Heat Pumps,,,,,,Electric,Shallow Geothermal,,,,Yes,,No,,,Planning Application Submitted,Application Submitted,"Windlesham House, Windlesham Close, Portslade, Brighton",East Sussex,South East,England,BN41 1SN,525475,"	105879",Brighton and Hove,BH2023/02790,,,,,31/10/2023,,,,,,,,,,,,,,
